"Begin","End","Event-no-links","Event_link_1","details_link","Theater","Source","Source URL"
"1918-08-21","1918-09-03","Second Battle of Bapaume, a phase of the Second Battle of the Somme.","http://en.wikipedia.org/wiki/Second_Battle_of_Bapaume",,"Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-08-21","1918-08-22","Third Battle of Albert, opening phase of the Second Battle of the Somme.",,"http://en.wikipedia.org/wiki/Battle_of_Albert_(1918)","Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-08-26","1918-09-14","Battle of Baku, last Turkish offensive of the war.","http://en.wikipedia.org/wiki/Battle_of_Baku",,"Caucasian","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-08-26","1918-09-03","Fourth Battle of Arras (aka Second Battle of Arras (1918)), a phase of the Second Battle of the Somme",,"http://en.wikipedia.org/wiki/Second_Battle_of_the_Somme_(1918)","Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-08-26","1918-08-30","Fourth Battle of the Scarpe (aka Battle of the Scarpe (1918)), a phase of the Fourth Battle of Arras.",,"http://en.wikipedia.org/wiki/Battle_of_the_Scarpe_(1918)","Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-08-31","1918-09-03","Battle of Mont Saint-Quentin, a phase of the Second Battle of the Somme.","http://en.wikipedia.org/wiki/Battle_of_Mont_Saint-Quentin",,"Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-09-01","1918-09-02","Battle of Peronne, a phase of the Battle of Mont Saint-Quentin.",,"http://en.wikipedia.org/wiki/Battle_of_Mont_Saint-Quentin","Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-09-02","1918-09-03","Battle of Drocourt-Queant Line, final phase of the Second Battle of the Somme.",,"http://en.wikipedia.org/wiki/Drocourt-Queant_Line#Defeat","Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-09-10",,"Battle of Savy-Dallon, a phase of the Hundred Days Offensive.",,"http://en.wikipedia.org/wiki/Hundred_Days_Offensive#Advance_to_the_Hindenburg_Line","Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-09-12","1918-09-19","Battle of Saint-Mihiel, a phase of the Hundred Days Offensive.","http://en.wikipedia.org/wiki/Battle_of_Saint-Mihiel",,"Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-09-12",,"Battle of Havrincourt, a phase of the Hundred Days Offensive.",,"http://en.wikipedia.org/wiki/Battle_of_Havrincourt","Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-09-14","1918-09-29","Vardar Offensive, final offensive on the Balkan Front.","http://en.wikipedia.org/wiki/Vardar_Offensive",,"Balkan","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-09-14",,"Battle of Vauxaillon, a phase of the Hundred Days Offensive.",,"http://en.wikipedia.org/wiki/Hundred_Days_Offensive#Advance_to_the_Hindenburg_Line","Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-09-15",,"The Allies (French and Serbs) break through the Bulgarian lines at Dobro Polje, a phase of the Vardar Offensive.",,"http://en.wikipedia.org/wiki/Battle_of_Dobro_Pole","Balkan","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-09-18","1918-10-17","Battle of the Hindenburg Line, a phase of the Hundred Days Offensive. The Allies break through the German lines.",,"http://en.wikipedia.org/wiki/Battle_of_the_Hindenburg_Line","Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-09-18","1918-09-19","Third Battle of Doiran, a phase of the Vardar Offensive, The Bulgarians halt the British and Greek advance.",,"http://en.wikipedia.org/wiki/Battle_of_Doiran_(1918)","Balkan","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-09-18",,"Battle of Epehy, a phase of the Hundred Days Offensive.","http://en.wikipedia.org/wiki/Battle_of_Epehy",,"Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-09-19","1918-09-25","Battle of Megiddo. The British conquer Palestine.",,"http://en.wikipedia.org/wiki/Battle_of_Megiddo_(1918)","Middle Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-09-19","1918-09-25","Battle of Nablus, a phase of the Battle of Meggido.",,"http://en.wikipedia.org/wiki/Battle_of_Nablus_(1918)","Middle Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-09-19","1918-09-25","Battle of Sharon, a phase of the Battle of Megiddo.","http://en.wikipedia.org/wiki/Battle_of_Sharon",,"Middle Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-09-19","1918-09-25","Third Transjordan attack, a phase of the Battle of Nablus.","http://en.wikipedia.org/wiki/Third_Transjordan_attack",,"Middle Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-09-19","1918-09-20","Battle of Tabsor, a phase of the Battle of Sharon.","http://en.wikipedia.org/wiki/Battle_of_Tabsor",,"Middle Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-09-19",,"Battle of Arara, a phase of the Battle of Sharon.","http://en.wikipedia.org/wiki/Battle_of_Arara",,"Middle Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-09-19",,"Battle of Tulkarm, a phase of the Battle of Sharon.","http://en.wikipedia.org/wiki/Battle_of_Tulkarm",,"Middle Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-09-20","1918-09-21","Battle of Nazareth, a phase of the Battle of Sharon.","http://en.wikipedia.org/wiki/Battle_of_Nazareth",,"Middle Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-09-20",,"British capture both Afulah and Beisan during the Battle of Sharon.",,"http://en.wikipedia.org/wiki/Capture_of_Afulah_and_Beisan","Middle Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-09-20",,"Capture of Jenin, a phase of the Battle of Sharon.","http://en.wikipedia.org/wiki/Capture_of_Jenin",,"Middle Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-09-22",,"The British capture Jisr ed Damieh in the Battle of Sharon.",,"http://en.wikipedia.org/wiki/Capture_of_Jisr_ed_Damieh","Middle Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-09-23",,"Battle of Haifa, a phase of the Battle of Sharon.",,"http://en.wikipedia.org/wiki/Battle_of_Haifa_(1918)","Middle Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-09-25",,"Battle of Samakh, a phase of the Battle of Sharon.","http://en.wikipedia.org/wiki/Battle_of_Samakh",,"Middle Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-09-25",,"Second Battle of Amman, a phase of the Third Transjordan Attack.","http://en.wikipedia.org/wiki/Second_Battle_of_Amman",,"Middle Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-09-25",,"The British capture Tiberias during the Battle of Sharon.",,"http://en.wikipedia.org/wiki/Capture_of_Tiberias","Middle Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-09-26","1918-11-11","Meuse-Argonne Offensive, the final phase of the Hundred Days Offensive and of World War I.",,"http://en.wikipedia.org/wiki/Meuse-Argonne_Offensive","Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-09-26","1918-10-01","The British enter Damascus.","http://en.wikipedia.org/wiki/Damascus","http://en.wikipedia.org/wiki/Capture_of_Damascus","Middle Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-09-26","1918-09-27","British capture Deraa during the Capture of Damascus.",,"http://en.wikipedia.org/wiki/Capture_of_Damascus#Sherifial_Army_capture_of_Deraa","Middle Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-09-26",,"Battle of Somme-Py (Initial phase of the Meuse-Argonne Offensive).",,"http://en.wikipedia.org/wiki/Meuse-Argonne_Offensive#First_phase:_September_26_to_October_3","Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-09-26",,"Charge at Irbid, a phase of the Capture of Damascus.","http://en.wikipedia.org/wiki/Charge_at_Irbid",,"Middle Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-09-27","1918-10-01","Battle of the Canal du Nord, a phase of the Battle of the Hindenburg Line.","http://en.wikipedia.org/wiki/Battle_of_the_Canal_du_Nord",,"Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-09-27",,"Battle of Jisr Benat Yakub, a phase of the Capture of Damascus.","http://en.wikipedia.org/wiki/Battle_of_Jisr_Benat_Yakub",,"Middle Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-09-28","1918-10-02","Fifth Battle of Ypres (aka Advance on Flanders), a phase of the Battle of the Hindenburg Line.","http://en.wikipedia.org/wiki/Fifth_Battle_of_Ypres",,"Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-09-29","1918-10-10","Battle of St. Quentin Canal, a phase of the Hundred Days Offensive.","http://en.wikipedia.org/wiki/Battle_of_St._Quentin_Canal",,"Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-09-30",,"Battle of Saint-Thierry (Initial phase of the Meuse-Argonne Offensive).",,"http://en.wikipedia.org/wiki/Meuse-Argonne_Offensive#First_phase:_September_26_to_October_3","Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-09-30",,"Bulgaria signs an armistice with the Allies.","http://en.wikipedia.org/wiki/Bulgaria",,"Politics","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-09-30",,"Charge at Kaukab, a phase of the Capture of Damascus.","http://en.wikipedia.org/wiki/Charge_at_Kaukab",,"Middle Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-09-30",,"Charge at Kiswe, a phase of the Capture of Damascus.","http://en.wikipedia.org/wiki/Charge_at_Kiswe",,"Middle Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-10-03","1918-10-27","Battle of Blanc Mont Ridge.","http://en.wikipedia.org/wiki/Battle_of_Blanc_Mont_Ridge",,"Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-10-03","1918-10-27","Pursuit to Haritan.","http://en.wikipedia.org/wiki/Pursuit_to_Haritan",,"Middle Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-10-08","1918-10-10","Second Battle of Cambrai (aka Battle of Cambrai (1918)), a phase of the Battle of the Hindenburg Line.",,"http://en.wikipedia.org/wiki/Battle_of_Cambrai_(1918)","Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-10-14","1918-10-19","Battle of Courtrai, closing phase of the Hundred Days offensive.",,"http://en.wikipedia.org/wiki/Battle_of_Courtrai_(1918)","Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-10-14","1918-10-17","Battle of Montfaucon (intermediate phase of the Meuse-Argonne Offensive).",,"http://en.wikipedia.org/wiki/Meuse-Argonne_Offensive#Second_phase:_October_4_to_October_28","Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-10-15",,"Battle of Mont-D'Origny, a phase of the Hundred Days Offensive.",,"http://en.wikipedia.org/wiki/Hundred_Days_Offensive#Beyond_the_Hindenburg_Line","Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-10-17","1918-10-26","Battle of the Selle, closing phase of the Hundred Days Offensive.","http://en.wikipedia.org/wiki/Battle_of_the_Selle",,"Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-10-20",,"Battle of Lys and Escaut (Which included the Second Battle of Lys and the Battle of the Escaut), a phase of the Hundred Days Offensive.",,"http://en.wikipedia.org/wiki/Hundred_Days_Offensive#Beyond_the_Hindenburg_Line","Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-10-20",,"Battle of Serre, a phase of the Hundred Days Offensive.",,"http://en.wikipedia.org/wiki/Hundred_Days_Offensive#Beyond_the_Hindenburg_Line","Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-10-20",,"Germany suspends submarine warfare.",,"http://en.wikipedia.org/wiki/First_Battle_of_the_Atlantic","Naval","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-10-23","1918-10-30","Battle of Sharqat.","http://en.wikipedia.org/wiki/Battle_of_Sharqat",,"Middle Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-10-24","1918-11-04","Battle of Vittorio Veneto. The Austro-Hungarian army is routed. The Italians enter Trent and land at Triest.","http://en.wikipedia.org/wiki/Battle_of_Vittorio_Veneto","http://en.wikipedia.org/wiki/Battle_of_Vittorio_Veneto","Italian","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-10-24","1918-10-28","SecondBattle of Monte Grappa, beginning phase of Vittorio Veneto.","http://en.wikipedia.org/wiki/Battle_of_Monte_Grappa",,"Italian","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-10-25",,"Battle of Aleppo.",,"http://en.wikipedia.org/wiki/Battle_of_Aleppo_(1918)","Middle Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-10-29",,"Germany's Hochseeflotte mutinies.",,"http://en.wikipedia.org/wiki/Wilhelmshaven_mutiny","Naval","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-10-29",,"State of Slovenes, Croats and Serbs proclaimed.","http://en.wikipedia.org/wiki/State_of_Slovenes,_Croats_and_Serbs","http://en.wikipedia.org/wiki/State_of_Slovenes,_Croats_and_Serbs","Politics","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-10-29",,"Wilhelm Groener replaces Erich Ludendorff as Hindenburg's deputy.","http://en.wikipedia.org/wiki/Wilhelm_Groener","http://en.wikipedia.org/wiki/Wilhelm_Groener","Politics","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-10-30",,"The Ottoman Empire signs the Armistice of Mudros.",,"http://en.wikipedia.org/wiki/Armistice_of_Mudros","Politics","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-11-01","1918-11-02","Battle of Valenciennes, closing phase of the Hundred Days Offensive.",,"http://en.wikipedia.org/wiki/Hundred_Days_Offensive#Beyond_the_Hindenburg_Line","Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-11-01",,"Battle of Chesne (Closing phase of the Meuse-Argonne Offensive).",,"http://en.wikipedia.org/wiki/Meuse-Argonne_Offensive#Third_phase:_October_28_to_November_11","Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-11-03",,"Austria-Hungary signs the armistice with Italy, effective November 4.",,,"Politics","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-11-04",,"Battle of the Sambre, closing phase of the Hundred Days Offensive.",,"http://en.wikipedia.org/wiki/Battle_of_the_Sambre_(1918)","Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-11-04",,"Battle of Thierache, a phase of the Battle of Sambre.",,"http://en.wikipedia.org/wiki/Hundred_Days_Offensive#Beyond_the_Hindenburg_Line","Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-11-04",,"Second Battle of Guise, a phase of the Battle of Sambre.",,"http://en.wikipedia.org/wiki/Hundred_Days_Offensive#Beyond_the_Hindenburg_Line","Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-11-06","1918-11-11","Advance to the Meuse.","http://en.wikipedia.org/wiki/Advance_to_the_Meuse",,"Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-11-09",,"Germany: Kaiser William II abdicates; republic proclaimed.",,"http://en.wikipedia.org/wiki/Wilhelm_II_of_Germany","Politics","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-11-10",,"Austria-Hungary: Kaiser Charles I abdicates.",,"http://en.wikipedia.org/wiki/Karl_I_of_Austria","Politics","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-11-11",,"At 6 am, Germany signs the Armistice of Compiègne. End of fighting at 11 a.m..",,,"Politics","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-11-11",,"Poland proclaimed.","http://en.wikipedia.org/wiki/Poland",,"Politics","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-11-12",,"Austria proclaimed a republic.",,,"Politics","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-11-14",,"3 days after the armistice, fighting ends in the East African theater when General von Lettow-Vorbeck agrees a cease-fire on hearing of Germany's surrender.",,"http://en.wikipedia.org/wiki/Von_Lettow-Vorbeck_Memorial","African","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-11-14",,"German U-boats interned.",,,"Naval","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-11-14",,"Czechoslovakia proclaimed a republic.","http://en.wikipedia.org/wiki/Czechoslovakia","http://en.wikipedia.org/wiki/History_of_Czechoslovakia","Politics","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-11-21",,"Germany's Hochseeflotte surrendered to the United Kingdom.",,"http://en.wikipedia.org/wiki/High_Seas_Fleet","Naval","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-11-22",,"The Germans evacuate Luxembourg.","http://en.wikipedia.org/wiki/Luxembourg",,"Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-11-25",,"11 days after agreeing a cease-fire, General von Lettow-Vorbeck formally surrenders his undefeated army at Abercorn in present-day Zambia.",,"http://en.wikipedia.org/wiki/Paul_Emil_von_Lettow-Vorbeck","African","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-11-27",,"The Germans evacuate Belgium.","http://en.wikipedia.org/wiki/Belgium",,"Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-12-01",,"Kingdom of Serbs, Croats and Slovenes proclaimed.",,"http://en.wikipedia.org/wiki/Kingdom_of_Yugoslavia","Politics","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1919-01-10",,"Fakhri Pasha surrenders at Medina.","http://en.wikipedia.org/wiki/Fakhri_Pasha","http://en.wikipedia.org/wiki/Siege_of_Medina","Middle Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1919-01-18",,"Treaty of Versailles between the Allies and Germany: the Peace Conference opens in Paris.","http://en.wikipedia.org/wiki/Treaty_of_Versailles","http://en.wikipedia.org/wiki/Paris_Peace_Conference,_1919","Politics","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1919-01-25",,"Proposal to create the League of Nations accepted.","http://en.wikipedia.org/wiki/League_of_Nations","http://en.wikipedia.org/wiki/League_of_Nations","Politics","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1919-06-21",,"German High Seas Fleet (53 ships) scuttled in Scapa Flow with nine deaths, the last casualties of the war.",,"http://en.wikipedia.org/wiki/High_Seas_Fleet","Naval","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1919-06-28",,"Treaty of Versailles signed.",,"http://en.wikipedia.org/wiki/Treaty_of_Versailles","Politics","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1919-07-08",,"Germany ratifies the Treaty of Versailles.",,"http://en.wikipedia.org/wiki/Treaty_of_Versailles","Politics","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1919-07-21",,"The United Kingdom ratifies the Treaty of Versailles.",,"http://en.wikipedia.org/wiki/Treaty_of_Versailles","Politics","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1919-11-10","1919-11-11","A Banquet in Honour of The President of the French Republic was hosted by King George V and held at Buckingham Palace during the evening hours of November 10. The very first Armistice Day was held on the Grounds of Buckingham Palace on the Morning of November 11. This would set the trend for a day of Remembrance or Remembrance Day for decades to come.","http://en.wikipedia.org/wiki/French_Republic","http://en.wikipedia.org/wiki/Armistice_Day","Politics","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1920-01-10",,"First meeting of the League of Nations held in London. Official end of World War I.",,"http://en.wikipedia.org/wiki/League_of_Nations","Politics","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1920-01-10",,"Free City of Danzig established.","http://en.wikipedia.org/wiki/Free_City_of_Danzig","http://en.wikipedia.org/wiki/Free_City_of_Danzig","Politics","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1920-01-21",,"The Paris Peace Conference ends.","http://en.wikipedia.org/wiki/Paris_Peace_Conference,_1919","http://en.wikipedia.org/wiki/Paris_Peace_Conference,_1919","Politics","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1920-02-10",,"A plebiscite returns Northern Schleswig to Denmark.","http://en.wikipedia.org/wiki/Northern_Schleswig","http://en.wikipedia.org/wiki/Schleswig_Plebiscites","Politics","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1920-04-19","1920-04-26","Conference of Sanremo, Italy, about League of Nations mandates in former Ottoman territories of the Middle East.","http://en.wikipedia.org/wiki/Sanremo,_Italy","http://en.wikipedia.org/wiki/San_Remo_conference","Politics","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1920-06-04",,"Treaty of Trianon between the Allies and Hungary.","http://en.wikipedia.org/wiki/Treaty_of_Trianon","http://en.wikipedia.org/wiki/Treaty_of_Trianon","Politics","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1920-08-10",,"Treaty of Sèvres between the Allies and the Ottoman Empire. The treaty is not recognized by the Turkish national movement, which considers the Istanbul government illegitimate.","http://en.wikipedia.org/wiki/Treaty_of_Sèvres","http://en.wikipedia.org/wiki/Treaty_of_Sèvres","Politics","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1920-09-08",,"Gabriele D'Annunzio proclaims in Fiume the Italian Regency of Carnaro.","http://en.wikipedia.org/wiki/Gabriele_D%27Annunzio","http://en.wikipedia.org/wiki/Italian_Regency_of_Carnaro","Politics","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1920-11-01",,"League of Nations headquarters moved to Geneva, Switzerland.","http://en.wikipedia.org/wiki/Geneva,_Switzerland","http://en.wikipedia.org/wiki/League_of_Nations","Politics","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1920-11-12",,"Treaty of Rapallo between Italy and Yugoslavia. Zadar is annexed by Italy and the Free State of Fiume is established.","http://en.wikipedia.org/wiki/Zadar","http://en.wikipedia.org/wiki/Treaty_of_Rapallo,_1920","Politics","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1920-11-15",,"The League of Nations holds its first general assembly.",,"http://en.wikipedia.org/wiki/League_of_Nations","Politics","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
